pagina,titulo,preco,estado,cidade,bairro,url,data_publicacao,data_pesquisa
8,Renault captur intense 1.6 2019,79900.0,MG,Poços de Caldas,São Benedito,https://mg.olx.com.br/regiao-de-pocos-de-caldas-e-varginha/autos-e-pecas/carros-vans-e-utilitarios/renault-captur-intense-1-6-2019-1165973921,2023-04-14 17:42:13,2023-04-14 17:55:35
8,PEUGEOT 2008 1.6 16V FLEX ALLURE PACK 4P AUTOMÁTICO,76900.0,SP,São Paulo,Perdizes,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-2008-1-6-16v-flex-allure-pack-4p-automatico-1173019869,2023-04-14 17:42:13,2023-04-14 17:55:35
8,"HILUX SRV TURBO DIESEL, AUT. 2011. ÚNICO DONO.",135000.0,SE,Simão Dias,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/hilux-srv-turbo-diesel-aut-2011-unico-dono-1161057859,2023-04-14 17:42:13,2023-04-14 17:55:36
8,Grand Siena 1.6 2013 Ipva pago,37900.0,PR,Maringá,Jardim Monte Carlo,https://pr.olx.com.br/regiao-de-maringa/autos-e-pecas/carros-vans-e-utilitarios/grand-siena-1-6-2013-ipva-pago-1148839807,2023-04-14 17:42:07,2023-04-14 17:55:36
8,Peugeot 208 2015,35500.0,MS,Corumbá,Dom Bosco,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/peugeot-208-2015-1162823270,2023-04-14 17:42:13,2023-04-14 17:55:36
8,Mercedes-Bens GLB 200 Progressive 2022 R$ 38.700 Abaixo da FIPE!!!!!!,287950.0,SP,São Caetano do Sul,Santa Paula,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mercedes-bens-glb-200-progressive-2022-r-38-700-abaixo-da-fipe-1165677226,2023-04-14 17:42:06,2023-04-14 17:55:36
8,Honda Fit 2015 1.5 Flex Aut (1 Ano de Garantia ) * Zap,58900.0,PE,Recife,Pina,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-2015-1-5-flex-aut-1-ano-de-garantia--zap-1163619586,2023-04-14 17:42:06,2023-04-14 17:55:36
9,Nissan March - Completo ,28000.0,SP,São José dos Campos,Cidade Vista Verde,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/nissan-march-completo-1173020111,2023-04-14 17:42:54,2023-04-14 17:55:40
9,Hilux Sw4 2017,243000.0,PR,Siqueira Campos,,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/hilux-sw4-2017-1086389345,2023-04-14 17:43:16,2023-04-14 17:55:40
9,"fiat punto 1,4 attra muito zerado carro familia único dono 2012",19700.0,RJ,Rio de Janeiro,Irajá,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-punto-1-4-attra-muito-zerado-carro-familia-unico-dono-2012-1173019839,2023-04-14 17:42:04,2023-04-14 17:55:40
9,Fiat Grand Siena 1.6 Essence,45900.0,SP,Santos,Vila Mathias,https://sp.olx.com.br/baixada-santista-e-litoral-sul/autos-e-pecas/carros-vans-e-utilitarios/fiat-grand-siena-1-6-essence-1167969538,2023-04-14 17:44:12,2023-04-14 17:55:41
9,207 XR 1.4 Flex 8V 3p,19900.0,RS,Ivoti,,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/207-xr-1-4-flex-8v-3p-1167973594,2023-04-14 17:42:05,2023-04-14 17:55:41
9,Renault Kwid Zen 1.0 Flex Mec. Branco 2021/2022,51990.0,PI,Teresina,Itararé,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/renault-kwid-zen-1-0-flex-mec-branco-2021-2022-1167402024,2023-04-14 17:42:05,2023-04-14 17:55:41
9,BEETLE 2008 TETO + COURO+ RODAS 17 TOP,39900.0,SP,Santo André,Vila Homero Thon,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/beetle-2008-teto-couro-rodas-17-top-1170447564,2023-04-14 17:43:47,2023-04-14 17:55:41
9,Jetta TSI 2012 2.0 Turbo,61900.0,RJ,Petrópolis,Bingen,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jetta-tsi-2012-2-0-turbo-1140937558,2023-04-14 17:42:04,2023-04-14 17:55:41
9,Spin LTZ 18/19 mec,69000.0,MG,Belo Horizonte,Itapoã,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/spin-ltz-18-19-mec-1166445496,2023-04-14 17:42:03,2023-04-14 17:55:41
9,Fiat Uno Attractive 1.0  2020/2021,52900.0,MG,Belo Horizonte,Tirol (Barreiro),https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-attractive-1-0-2020-2021-1150199897,2023-04-14 17:42:03,2023-04-14 17:55:41
9,Ford Ka Ka 1.0 (Flex),23900.0,MG,Belo Horizonte,Ipiranga,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-ka-1-0-flex-1167734121,2023-04-14 17:42:01,2023-04-14 17:55:41
9,Etios 1.5 2014,37900.0,PE,Recife,Madalena,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/etios-1-5-2014-1165062651,2023-04-14 17:42:02,2023-04-14 17:55:41
9,Ford Fiesta Titanium 1.6 Powershift,47900.0,SP,Jundiaí,Vila Loureiro,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-titanium-1-6-powershift-1167421679,2023-04-14 17:42:02,2023-04-14 17:55:42
9,VOLKSWAGEN GOLF GTI 2.0 TSI 220CV AUT. GASOLINA 2017,162900.0,MG,Uberlândia,Brasil,https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-golf-gti-2-0-tsi-220cv-aut-gasolina-2017-1163292873,2023-04-14 17:42:01,2023-04-14 17:55:42
9,Prisma LTZ 18 baixa km único dono,64500.0,SP,São Paulo,Vila Curuçá,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/prisma-ltz-18-baixa-km-unico-dono-1173019820,2023-04-14 17:41:57,2023-04-14 17:55:42
9,Fiorino 2008,27000.0,DF,Brasília,Setor Residencial Leste (Planaltina),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiorino-2008-1173019822,2023-04-14 17:41:57,2023-04-14 17:55:42
9,Jeep Renegade 2016 Longitude Flex Automático ,73000.0,GO,Goiânia,Park Lozandes,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-2016-longitude-flex-automatico-1173019779,2023-04-14 17:41:46,2023-04-14 17:55:42
9,Chevrolet Prisma Joy/ LS 1.0 FlexPower Prata 2017/2017,46000.0,PI,Teresina,Porenquanto,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-prisma-joy-ls-1-0-flexpower-prata-2017-2017-1173019789,2023-04-14 17:41:48,2023-04-14 17:55:42
9,Onix plus 21/21,67000.0,GO,Aparecida de Goiânia,Setor Pampulha,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/onix-plus-21-21-1173019771,2023-04-14 17:41:43,2023-04-14 17:55:42
9,IPVA 2023 PAGO Peugeot griffe THP 1.6 TURBO,52000.0,DF,Brasília,Guará I,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ipva-2023-pago-peugeot-griffe-thp-1-6-turbo-1150431177,2023-04-14 17:41:42,2023-04-14 17:55:42
9,Pajero Sport HPE,320000.0,SP,Marília,Parque das Esmeraldas II,https://sp.olx.com.br/regiao-de-bauru-e-marilia/autos-e-pecas/carros-vans-e-utilitarios/pajero-sport-hpe-1173016116,2023-04-14 17:41:41,2023-04-14 17:55:43
9, Corsa ano 2001 10$,10000.0,MS,Campo Grande,Jardim Anache,https://ms.olx.com.br/mato-grosso-do-sul/autos-e-pecas/carros-vans-e-utilitarios/corsa-ano-2001-10-1173019773,2023-04-14 17:41:43,2023-04-14 17:55:43
9,Uno Mille Fire 1.0 Flex 4 Portas Impecável,24900.0,SP,Sorocaba,Centro,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/uno-mille-fire-1-0-flex-4-portas-impecavel-1173019748,2023-04-14 17:41:38,2023-04-14 17:55:43
9,Fiat Fastback 1.3 turbo Limited Edition 2023 com 2.000 km,157500.0,SP,Bauru,Vila Santo Antônio,https://sp.olx.com.br/regiao-de-bauru-e-marilia/autos-e-pecas/carros-vans-e-utilitarios/fiat-fastback-1-3-turbo-limited-edition-2023-com-2-000-km-1173019705,2023-04-14 17:41:25,2023-04-14 17:55:43
9,Ford Ka SE 1.0 19/19 - Conservadíssimo,51000.0,MG,Montes Claros,Ibituruna,https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-se-1-0-19-19-conservadissimo-1173019750,2023-04-14 17:41:38,2023-04-14 17:55:43
9,Agile 1.4 Ltz Completo 2010,28900.0,PR,Curitiba,Pinheirinho,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/agile-1-4-ltz-completo-2010-1173019680,2023-04-14 17:41:19,2023-04-14 17:55:43
9,Jeep Compass *abaixo fipe*,169900.0,PR,Curitiba,Novo Mundo,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-abaixo-fipe-1173019693,2023-04-14 17:41:22,2023-04-14 17:55:43
9,Sandero Exp 1.0 Hi-Flex 2014,33900.0,ES,Serra,Diamantina,https://es.olx.com.br/norte-do-espirito-santo/autos-e-pecas/carros-vans-e-utilitarios/sandero-exp-1-0-hi-flex-2014-1173019719,2023-04-14 17:41:29,2023-04-14 17:55:43
9,Up High 1.0 2015,48800.0,MG,Contagem,Cidade Industrial,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/up-high-1-0-2015-1173019682,2023-04-14 17:41:19,2023-04-14 17:55:43
9,Carro bem conservado ,21999.0,RJ,Queimados,Vila das Porteiras,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/carro-bem-conservado-1173019668,2023-04-14 17:41:15,2023-04-14 17:55:44
9,Honda HR-V Touring 1.5 Turbo Automática CVT 47 Mil Km 2020,141900.0,PR,Curitiba,Jardim das Américas,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/honda-hr-v-touring-1-5-turbo-automatica-cvt-47-mil-km-2020-1160701932,2023-04-14 17:41:13,2023-04-14 17:55:44
9,Jeep Compass 4x4 2020/2020 Limited Blindada ,203900.0,CE,Fortaleza,Coaçu,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-4x4-2020-2020-limited-blindada-1173019681,2023-04-14 17:41:19,2023-04-14 17:55:44
9,Bravo Sporting ,45500.0,SC,Palhoça,Rio Grande,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/bravo-sporting-1173019670,2023-04-14 17:41:15,2023-04-14 17:55:44
9,Tracker Premier 1.2 Turbo  2021 ,127900.0,PR,Londrina,Centro,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/tracker-premier-1-2-turbo-2021-1173019664,2023-04-14 17:41:13,2023-04-14 17:55:44
9,Volkswagen New Beatle 2007 Completo Automático + Teto Solar ,41890.0,SP,São Paulo,Jardim Maringá,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-new-beatle-2007-completo-automatico-teto-solar-1076277157,2023-04-14 17:41:12,2023-04-14 17:55:44
9,AUDI E-TRON SPORTBACK PERFOMACE 2021,509900.0,PR,Campo Largo,Centro,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/audi-e-tron-sportback-perfomace-2021-1173019663,2023-04-14 17:41:13,2023-04-14 17:55:44
9,Hyundai Hb20 1.0 12v Comfort,83990.0,PE,Recife,Imbiribeira,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-comfort-1085050336,2023-04-14 17:41:12,2023-04-14 17:55:45
9,CHEVROLET ONIX 1.0 PREMIER AT TURBO 2022,99900.0,CE,Fortaleza,Aldeota,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-1-0-premier-at-turbo-2022-1107586993,2023-04-14 17:41:13,2023-04-14 17:55:45
9,HYUNDAI HB20S 2021/2022 1.0 12V FLEX VISION MANUAL,72740.0,RJ,Rio de Janeiro,Oswaldo Cruz,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-2021-2022-1-0-12v-flex-vision-manual-1102859744,2023-04-14 17:41:12,2023-04-14 17:55:45
9,Palio fire economy 1.0 2010 $$$:27.900,27900.0,PA,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/palio-fire-economy-1-0-2010--27-900-1023865575,2023-04-14 17:41:12,2023-04-14 17:55:45
9,FORD KA KA 1.0 SE 12V FLEX 4P MANUAL,58430.0,RJ,Rio de Janeiro,Oswaldo Cruz,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-ka-1-0-se-12v-flex-4p-manual-1153869168,2023-04-14 17:41:12,2023-04-14 17:55:46
9,FIAT ARGO 2020/2021 1.0 FIREFLY FLEX DRIVE MANUAL,61710.0,RJ,Rio de Janeiro,Oswaldo Cruz,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2020-2021-1-0-firefly-flex-drive-manual-1114548819,2023-04-14 17:41:12,2023-04-14 17:55:46
9,VOLKSWAGEN JETTA 2.0 2011,53900.0,PR,Curitiba,Rebouças,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-jetta-2-0-2011-1162095648,2023-04-14 17:41:12,2023-04-14 17:55:46
9,HB20 UNIQUE 1.0&lt;br&gt;2019/2019,58900.0,TO,Araguaína,Vila Rosário,https://to.olx.com.br/tocantins/autos-e-pecas/carros-vans-e-utilitarios/hb20-unique-1-0-br-2019-2019-1090473795,2023-04-14 17:41:11,2023-04-14 17:55:46
9,Fiat Argo Drive Manual 2020/2021,62900.0,BA,Salvador,Paralela,https://ba.olx.com.br/grande-salvador/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-drive-manual-2020-2021-1093536404,2023-04-14 17:41:11,2023-04-14 17:55:46
9,Onix Turbo 1.0 Automatico + Couro  2020,75000.0,CE,Fortaleza,Passaré,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-turbo-1-0-automatico-couro-2020-1135179735,2023-04-14 17:41:11,2023-04-14 17:55:46
9,VELOSTER 1.6 AUT 2013 ,69900.0,PR,Curitiba,Portão,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/veloster-1-6-aut-2013-1106666607,2023-04-14 17:41:11,2023-04-14 17:55:46
9,Compass Logitude flexl 2.0,99900.0,GO,Goiânia,Residencial Humaitá,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/compass-logitude-flexl-2-0-1126665199,2023-04-14 17:41:11,2023-04-14 17:55:46
9,VOLKSWAGEN UP MOVE MB 2016,51900.0,SP,Lençóis Paulista,Parque Residencial São José,https://sp.olx.com.br/regiao-de-bauru-e-marilia/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-up-move-mb-2016-1157331274,2023-04-14 17:41:11,2023-04-14 17:55:47
9, Honda  City Ex 1.5 ,113900.0,SP,Taubaté,Parque Senhor do Bonfim,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/honda-city-ex-1-5-1164950535,2023-04-14 17:41:10,2023-04-14 17:55:47
9,Cobalt LTZ completo ,47900.0,ES,Serra,Eurico Salles,https://es.olx.com.br/norte-do-espirito-santo/autos-e-pecas/carros-vans-e-utilitarios/cobalt-ltz-completo-1160252738,2023-04-14 17:41:10,2023-04-14 17:55:47
9,PORSCHE MACAN 2.0 16V GASOLINA 4P AUTOMÁTICO,469000.0,MG,Belo Horizonte,Estoril,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/porsche-macan-2-0-16v-gasolina-4p-automatico-1151159223,2023-04-14 17:41:10,2023-04-14 17:55:47
9,500 Cult 1.4 Flex 8V EVO Mec.,38900.0,DF,Brasília,Candangolândia,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/500-cult-1-4-flex-8v-evo-mec-1154654994,2023-04-14 17:41:10,2023-04-14 17:55:47
9,TRACKER 2020/2021 1.2 TURBO FLEX PREMIER AUTOMÁTICO,120990.0,RJ,Rio de Janeiro,Campo Grande,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/tracker-2020-2021-1-2-turbo-flex-premier-automatico-1105130587,2023-04-14 17:41:10,2023-04-14 17:55:47
10,Toro Freedom Km muito baixo,109000.0,PR,Ponta Grossa,Nova Rússia,https://pr.olx.com.br/regiao-de-ponta-grossa-e-guarapuava/autos-e-pecas/carros-vans-e-utilitarios/toro-freedom-km-muito-baixo-1173019653,2023-04-14 17:41:10,2023-04-14 17:55:50
10,Nissan Kics ,122990.0,PE,Arcoverde,Boa Esperança,https://pe.olx.com.br/regiao-de-petrolina-e-garanhuns/autos-e-pecas/carros-vans-e-utilitarios/nissan-kics-1159052441,2023-04-14 17:42:45,2023-04-14 17:55:50
10,CHEVROLET ONIX 2020/2021 1.0 FLEX MANUAL,69080.0,SC,Blumenau,Itoupava Norte,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2020-2021-1-0-flex-manual-1118296357,2023-04-14 17:41:09,2023-04-14 17:55:50
10,TOYOTA COROLLA GLI 1.8 AUT - 2017 ,85900.0,SP,Jacareí,Loteamento Villa Branca,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-gli-1-8-aut-2017-1160025940,2023-04-14 17:41:10,2023-04-14 17:55:50
10,VOYAGE 2021/2022 1.6 MSI TOTALFLEX 4P MANUAL,65990.0,SC,Blumenau,Itoupava Norte,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/voyage-2021-2022-1-6-msi-totalflex-4p-manual-1105405172,2023-04-14 17:41:09,2023-04-14 17:55:50
10,Vam 2015,85000.0,SE,Aracaju,Siqueira Campos,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vam-2015-1168618308,2023-04-14 17:42:45,2023-04-14 17:55:50
10,Corolla Cross Xre 2023 Blindado 0km Pronta Entrega 10 Anos De Garantia,239900.0,RJ,Rio de Janeiro,Barra da Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corolla-cross-xre-2023-blindado-0km-pronta-entrega-10-anos-de-garantia-1168623536,2023-04-14 17:42:45,2023-04-14 17:55:51
10,Ford Ka+ 1.5 Sedan 2015 Completo,40990.0,DF,Brasília,Samambaia Sul (Samambaia),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-5-sedan-2015-completo-1168619537,2023-04-14 17:42:45,2023-04-14 17:55:51
10,Fiat Punto 1.4 \,37300.0,SE,Aracaju,Getúlio Vargas,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/fiat-punto-1-4-extra-888037460,2023-04-14 17:41:10,2023-04-14 17:55:51
10,Fiat Palio Celebration 1.0 2008,23900.0,SP,Ribeirão Pires,Centro de Ouro Fino Paulista,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-celebration-1-0-2008-1170695163,2023-04-14 17:41:08,2023-04-14 17:55:51
10,RENEGADE 2020/2021 1.8 16V FLEX LONGITUDE 4P AUTOMÁTICO,93990.0,RJ,Nova Iguaçu,Centro,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renegade-2020-2021-1-8-16v-flex-longitude-4p-automatico-1114534475,2023-04-14 17:41:09,2023-04-14 17:55:51
10,FIAT PUNTO ATTRACTIVE 1.4 FLEX MEC. 2013,41900.0,PR,Curitiba,Rebouças,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/fiat-punto-attractive-1-4-flex-mec-2013-1173019651,2023-04-14 17:41:09,2023-04-14 17:55:51
10,Wr-v Ex  1.5 Cvt  Flexone  2019  2023 Pago,93900.0,RJ,Rio de Janeiro,Vila Isabel,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/wr-v-ex-1-5-cvt-flexone-2019-2023-pago-1161611715,2023-04-14 17:41:08,2023-04-14 17:55:51
10,fiat 500 cult automatico,49800.0,PR,Curitiba,Hauer,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/fiat-500-cult-automatico-1169244858,2023-04-14 17:41:06,2023-04-14 17:55:52
10,Vw jetta com teto ,66900.0,RS,Novo Hamburgo,,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vw-jetta-com-teto-1168072240,2023-04-14 17:41:05,2023-04-14 17:55:52
10,GM - CHEVROLET JOY JOY PLUS 1.0 8V 4P FLEX MEC,70890.0,RJ,Rio de Janeiro,Oswaldo Cruz,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-chevrolet-joy-joy-plus-1-0-8v-4p-flex-mec-1160659765,2023-04-14 17:41:05,2023-04-14 17:55:52
10,CORSA WIND PARCELAMOS EM ATE 21 X SOMENTE CARTAO DE CRÉDITO ,13900.0,PR,Curitiba,Guabirotuba,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/corsa-wind-parcelamos-em-ate-21-x-somente-cartao-de-credito-1170416889,2023-04-14 17:41:06,2023-04-14 17:55:52
10,Prisma LTZ 1.4 Flex 4p Aut. 20191 Mega Promoção / Vistoria cautelar aprovada e garantia! ,68890.0,PE,Jaboatão dos Guararapes,Piedade,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/prisma-ltz-1-4-flex-4p-aut-20191-mega-promocao-vistoria-cautelar-aprovada-e-garantia-1156856634,2023-04-14 17:41:05,2023-04-14 17:55:52
10,Volkswagen Nivus Highline 1.0 Turbo (Aut) (Flex),114900.0,PA,Belém,Coqueiro,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-nivus-highline-1-0-turbo-aut-flex-1168580332,2023-04-14 17:41:04,2023-04-14 17:55:52
10,GM - CHEVROLET CRUZE CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,70000.0,SP,Ribeirão Preto,Campos Elíseos,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/gm-chevrolet-cruze-cruze-lt-1-8-16v-flexpower-4p-aut-1151471402,2023-04-14 17:41:03,2023-04-14 17:55:52
10,NISSAN KICKS 1.6 16V S,68990.0,PE,Recife,Imbiribeira,https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/nissan-kicks-1-6-16v-s-1165566621,2023-04-14 17:41:04,2023-04-14 17:55:52
10,Ford Ka Abaixo da Fipe ,47900.0,SP,Jundiaí,Anhangabaú,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-abaixo-da-fipe-1164460580,2023-04-14 17:41:03,2023-04-14 17:55:52
10,Palio Weekend 2003 1.0 Fire Gasolina - Promissória,19900.0,PR,Curitiba,Capão da Imbuia,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/palio-weekend-2003-1-0-fire-gasolina-promissoria-995156685,2023-04-14 17:41:03,2023-04-14 17:55:53
10,Ford Ka + Sedan 2020 Sel Automático Completo 1.5 Flex Revisado Novo ,69890.0,SP,São Paulo,Jardim Maringá,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-sedan-2020-sel-automatico-completo-1-5-flex-revisado-novo-1098025511,2023-04-14 17:41:03,2023-04-14 17:55:53
10,"Tracker 1.0 turbo aut, 0 km ",123500.0,SC,São José,Kobrasol,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/tracker-1-0-turbo-aut-0-km-1065412426,2023-04-14 17:41:03,2023-04-14 17:55:53
10, Kia Picanto 1.0 EX 2013 manual  ,33900.0,SC,Joinville,Floresta,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/kia-picanto-1-0-ex-2013-manual-1173019622,2023-04-14 17:41:03,2023-04-14 17:55:53
10,161419 - JEEP Renegade 2016 Com Garantia,75099.0,RJ,Rio de Janeiro,Galeão,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/161419-jeep-renegade-2016-com-garantia-1165571579,2023-04-14 17:41:05,2023-04-14 17:55:53
10,Toyota Hilux SRV ,135000.0,RO,Porto Velho,Embratel,https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-srv-1152167193,2023-04-14 17:41:02,2023-04-14 17:55:54
10,Taos Highline TSI 250 21/22 com 13200 km rodados,189900.0,DF,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/taos-highline-tsi-250-21-22-com-13200-km-rodados-1165096558,2023-04-14 17:41:02,2023-04-14 17:55:54
10,uno vivace completinho,36900.0,PR,Cambé,Jardim Santo Amaro,https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/uno-vivace-completinho-1149317847,2023-04-14 17:41:02,2023-04-14 17:55:54
10,VOLKSWAGEN FUSCA 1600 1996,41900.0,DF,Brasília,Taguatinga Sul (Taguatinga),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-fusca-1600-1996-1119331796,2023-04-14 17:41:01,2023-04-14 17:55:54
